sentiment,content
1.0,"Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day"
1.0,@dannywood glad u could check in with us today. keep in touch.
1.0,"Family guy reruns, food, and, good phone conversations  ah, saturdays."
1.0,omg a rat... ewwwww. omg i cant wait for tha marra.. so ecxcited. annabel cant go tho
0.0,last day off... back to work tomorrow
1.0,@_writersblock_ Yep! One drink &amp; @retrorewind block party is keeping me up
0.0,"@Ssisch Hmmm... Sisch &amp; sound design. So when you say soon, you mean weeks"
1.0,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol
0.0,Pleeaaasee come out sun
1.0,Happy Star Wars day
0.0,@bogwhoppit Aw  yes we had it out for weeks got asked to return it in end! I wish they had just bought it for me! never mind ??
1.0,HAPPY MOTHER'S DAY to all of the wonderful women out there.  Have a great and relaxful day.
0.0,@dotcompals yes... nice. I missed a lot of fun. Damn exams. you are looking good...hair
1.0,"Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself"
1.0,The kids were awesome today! They loved the face painting!
0.0,Only have 80  followers... So sad.
1.0,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!"
1.0,"just got back from footy, thankgod eagles won"
0.0,"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to"
0.0,"Last day working for the Uni today, sad times"
0.0,"@RavenLaR S'ok, trying to plot alternatives as we speak *sigh*"
0.0,"Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up"
0.0,Sorting out Twitter issues....very frustrated that you can't talk to someone and they respond slowly to issues - capacity the challenges
0.0,in school w. linda doing nothing  ;i miss you
1.0,Im liking escape the fate alot tonight.  excited for ESTK      NemoNemesis
1.0,feelin a bit 'dangerous'. off to watch tha vids  http://bit.ly/9X0Us
1.0,@acousticalt I'll be listening!
0.0,bad hair day
0.0,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed"
0.0,"No Rockin on the River for me, tonight..."
1.0,"You want ittt, you got ittt!"
0.0,such a terrible day  only six now...
1.0,@TDBeadles as to sleeping with whom ? You have your rocking sheets  I hope the smoothness is endulging can't wait for my blankets)
1.0,@oschmid14 How cool is that!   Thank you so much!   luv it!
1.0,@iamjonathancook you are adorable
0.0,i hate it when my bff is groundedd  boooooooooo
0.0,whew how did i end up going from mugglespace apps to youtube??? haha its just one of those days i guess. i really hate being ill
1.0,@outlawontheedge Tofurky.... You owe me a new keyboard now!
1.0,Bwahah I love the jackass movies!  I have chocolateeee!
0.0,Truck full of silver bars imploded on itself.  Delayed us an hour and we didn't  even get a bar for our troubles.  No photo
1.0,"oo. and studied today outside after having a ben+jerry's.. wearing a sundress, hopefully didn't get an awkward tan line.. haha!"
0.0,@ElizaPatricia Never met you in person but miss you like hell. That must be your charm...
1.0,"@heycassadee thanks for following, it means a lot to me  i love hey monday!"
1.0,Happy Mothers Day  Breakfast With The Fam &lt;33
1.0,happy mother's day everyone
1.0,like why the fuck am i still up...maybe because im drunk as hell and had a great time tonight..shit was crazy
1.0,@freepbx sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...
0.0,very disappointed in him    gonna have to sleep it off....
0.0,justwatched the most depressing episode of Jon  Kate EVER!!!i actually almost cried.
1.0,@djirie  that would mean me babe! but Fcuk it my name @rozoonthego is SUPER FREAKIN COOL! I give myself a pass! HA!
0.0,"@kpatthethird FML dad didnt leave me any moneyz, so i have 2 wait till he gets home   call me when you finish work?"
1.0,Happy Mother's Day to all Mothers out there
1.0,cant wait for thursday!
0.0,"@inlovewitharmy Southridge was moved a week later cause of Swine flu, i think"
1.0,Happy Birthday husband
1.0,@KatsManDEW No I LOVE Jordie's version as well as Joe's and Donnie's ALL 3 are DIFFERENT
1.0,"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN"
0.0,Why cant a girl just like me for who i am and not whats in my walet?
1.0,@davidspruell i always have a good day! i make it good all the time but you make it better w/ ur morning greetings!! thank you!!
0.0,I guess it wasn't meant for me to change it
0.0,"Home from marble falls, back to reality"
1.0,"Lipsynching to David C's Heroes and really feelin it. It's my fave track off DCTR. After all, D is my hero.."
1.0,"Days with cellstorms, I like it!"
1.0,@acummings I am ecstatic client can do a deed in lieu of ...so Monday I will take my sign &amp; lockbox off happy another satisfied client
0.0,Wishes you hadn't teased me with movie night
1.0,spring show was super fun!
1.0,@martinhavlat Dang! Wish I could go  I have tickets for Sundays game!!
1.0,Hey had some fun with friends !!!!!Now cleaning
0.0,Sorta needs to somehow forget that its E3 in LA practically during my ethics exam and self-imposed revision time.
1.0,Hitting the (fairly empty) shops in Orlando! Off to downtown Disney later  http://tinyurl.com/cdsuws
0.0,@roxeecruz ur linky no worky
0.0,I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.
1.0,loves the cancuks  &lt;3
0.0,Wish I didn't have to work today.
1.0,"Birthday was awesome!On video:my daughter opening last gift screaming in joy, &quot;My  Birthday Wish Came True !!&quot;couldn't have been better."
0.0,Im sad right now becuz of my lady
1.0,Happy Mother's Day to yall (and me too!!!) My damn son takin my coolness for a weakness... But it's all good. Keepin it all positive
1.0,@sdelighted Oh yay! Glad you are there and having fun with the baby.
0.0,i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.
1.0,@rdelizo35 nothing just trying to keep up with a 9 week old kitten LOL.  She's full of piss and vinegar this morning.
1.0,@DonnieWahlberg sounds like you all had a great night . i'm glad it was successful
1.0,is loving the magic pens
1.0,Am in the mix on the Galaxy weekend! Love(d) my Friday show! Sweet! Make the most of this one if your listening
1.0,@shefinds Great job!
1.0,@lulliecarole that was delicious! lets have a walk sometimes with you and your hubby.. and others! me misses you
1.0,bought my dress yesterday!!  Only 12 more days til Chris is home. So excited! Gavin has his first tooth
1.0,heyya people!
0.0,"Gonna miss you Nanna &amp; Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel"
1.0,I'm pondering lunch at Shane's. I think. I can already hear people whining about it...
0.0,been high azza bitch all day.... was goody... i missed u twitter
1.0,"your saaaaafe with mee(8) fucking epic times again last night  old friends and new friendships, good way to kick off this month!"
0.0,has a headaaaaaaaaaaaache
0.0,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.
1.0,is going back home  love ya Zagrebe &lt;3
1.0,"@BridgetSupple  you have been busy, have a lovely time"
1.0,wants to go to walmart. but won't go alone
1.0,Tiesto in Vicky Park - how excellent
0.0,In denial about the moving van parked a few blocks away.
1.0,@ztnewetnorb haha me either but like ive always loved hilary  shes the girl id turn gay for  haha
0.0,Im not friends with anyone anymore
1.0,Morning all  and its a lovely day at last
0.0,@irishjonasfan lol now your making me feel bad for not coming on  lol
0.0,says everyone was busy  http://plurk.com/p/rou4v
1.0,"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing"
0.0,@narain Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...
1.0,Jeff was right! Call of Duty pwns. Now i just gotta figure out what to do with this xtra copy of Wolvarine I bought earlier this week.
0.0,Damn fallout 3 is a hard game
0.0,@Kalediscope Girl *cries* I'm allergic to seafood
1.0,@libras_art That would be the one.  It's awesome sauce.
0.0,is really wishing you would just let me go and let me fight this on my own...i'm tired of feeling like shit because of you!!!
1.0,@thomassmith Yo Thomas! thanks for the follow  Social Media Director at Disney? That's awesome! I'd like to learn more! Lets do lunch
1.0,"@stompthewalrus oh ok  good ... now i will jump for joy! M, you just made my day"
1.0,"Good morning, sunshine! I`mm gonna start my day wth some movies."
1.0,Great exercise for a Sunday morning: &quot;stopping the wheel of karma&quot; (R.A.W.) and transforming negativity into love... Life!
0.0,@DarynJones Your youtube account is down.
1.0,What a nice young guy at dunkin donuts let me go first
1.0,"@HayleyxWilliams Hey, I love freakin love you"
0.0,Work has really sucked the past 2 days &amp; now my 11:00 meeting on Mon got rescheduled to 9 am! That's just plain evil...i need a new job!!
1.0,Having rice crispies this morning  Brings back some good memories!
1.0,"@brinahaha i'm just starting it brinn, guess what?? i get my laptop back  but i can't use the messenger, hate it."
0.0,The &quot;Catch Me If You Can&quot; DVD that I rented from Blockbuster.com yesterday was cracked. Figured it out about 35 minutes into the movie.
0.0,"WOW, got killed on first wave of Horde on Gears. FAIL"
1.0,feeling better. drugs are awesome! sad waste of a 3 day weekend!
0.0,slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....
1.0,59 may be my new FAV number!!!
0.0,Is at the botanical gardens and its beautiful but she forgot an extra memory card so no pictures today
0.0,Rest in peace marshall
0.0,"@holmescnn Oh, I didn't realize its on at 830 as well- already at work- or as today still in the car, don't ask"
1.0,@MrDDG classes. n bout to make sum breakfast..
1.0,@mileycyrus airsoft is so much fun! i play with my brothers and it's a great bonding experience.
1.0,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh"
0.0,"I am the empitome of epic fail, just you know, more epic than fail."
1.0,@cschug We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party
1.0,Great long-weekend so far   Going for a run now - no Judo tonight  Then off to Blue Water for some &quot;Retail Therapy&quot;
1.0,"@cetras lol, anyway ni shi wai guo ren"
0.0,thanks so much for the discount code. looking forward to trying your pads out
1.0,@RetroRewind How much longer is the NKOTB Block Party? Love it! I need to go to bed so just wondering what time it's over..LOL..thanks!
1.0,happy mothers day!
1.0,"@kmergs It is, Pinkwind is a thing from Vanessa's dad. And My sister made me that SN in the 4th grade"
1.0,@johna404 Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1.0,"@heycassadee SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO"
1.0,From My Heart To Yours   ? http://blip.fm/~5jo4w
1.0,today something amazing happened...I fell in love with coupons!
1.0,HAPPY MOTHERS' DAY!
1.0,@luannarodham nothing sweeter than YOUR 4-year-old!
1.0,"We did it last year right around the time The Black Parade is Dead! came out. Awesome times, man."
1.0,@dopegirlfresh YAY!!  I was supposed to be there next weekend. But its off now.   But I'ma make it out there...I &lt;3 Philly.
0.0,"@dragonblogger My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!"
1.0,yay  my 'only on sundays' maid came!! the house will be clean again!!!
0.0,@abeen good question. Nepal PM declaring to resign and actually resigning is two very different things .
1.0,@leahita Your sweetie is very lucky too!  #liberty
0.0,WALC-ers are you ready to cry? its going to be a long day of reminiscing
1.0,@HeatherNKOTBFan Knight...sweet dreams.
1.0,@bobbinrob SPARKLY PEEN FOR THE WIN! It solves all of life's problems
1.0,@barbsaka I love finding regional groups of Twitterers! Glad I could connect you with a few new people
1.0,At t.g.i fridays  With some of my favorite people ever.. We made a reservation for 20 and we have like 50 people here. Hahah
0.0,going to miss springwatch tonight  going to have to make do with my own garden!
1.0,@katherine_kelly PJ days are the best days
1.0,"@emmilyxoxo wow,that must be sooo cool"
1.0,big day 2day the xt launch was amazing! so much free stuff thanx 2 the edge and telecom! found the phone i want...cnt afford it yet tho
0.0,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1.0,@insic Anytime
1.0,Enjoying my yummylicious shrimp burrito... MmMmm
0.0,Just woke up from nap and then ate nasi padang and pisang cokelat
1.0,... We are playing an acoustic set @ Styles Bar today @ 3!!! Hope to see you there  ...
1.0,I Love You MOM....alwayyyyyyyssssssss
1.0,Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y'all.
1.0,@LittleFletcher Awww you'll have to post a pic  I bet it'll look dead nice (y)
1.0,@EmilyKSalcedo Flew home from London to NI to catch up with the family and caption a show ... Everyone went to bed early and left me!!
0.0,@gotenkslovesme haha yeh lol maybe.  i missed the last roadshow cause of rain
1.0,@tobinharris brilliant! Best tool of the year
0.0,@KristinDaMama I work for Disney...not all it's cracked up ta be.
1.0,"@bunnymousekitt hahaha, yes, our discussions always seem to jump around randomly"
0.0,Back from Miami. I miss South Beach
0.0,@Flash_Forward Poor dead Josh.  http://bit.ly/JKpHn Please leave your messages of condolences there. #boy #rip ||| That's sad.
1.0,@Alyssa_Milano hahaha i love how u threw in the pets thing.  sooo same to youuu  love ya much
1.0,"@LeMonjat Hehe, funny (the midget thing) ! Cheer up Alex, and wave from below  Is it that you are in Germany right now? .. or in Spain? ;D"
1.0,"@PerezHilton Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual"
1.0,"@Broooooke_ kk's  have fun eating lol, remember shaun loves you haha"
1.0,@TSchryver ahh! Yay!  so you're gonna get it?
0.0,@sweeetnspicy hiii im on my ipod...i cant fall asleep
0.0,@jclayville // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg
1.0,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!
1.0,Toast in the morning
0.0,I should be in NYC right now with some of my favorite people but instead I am stuck in RI.
1.0,@cacsb911 thank you cici  right back at ya!
1.0,"@R1CC1 that's funny...well, i'll say bye again b/c i'm really THAT delirious...lol... i worked 13 hrs i think...crazy...anyhoo bye lady!"
1.0,says Happy Mother's Day to all Moms out there  http://plurk.com/p/stkr2
0.0,Parents decided to drop in on their tour-de-US. The whole family is at my house. I am at work
1.0,Moment over.... fly now in car
1.0,"Word to all those i call mom, and there are a lot of yall.. HAPPY MOTHERS DAY  i love you all!"
0.0,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1.0,happy mother's day mothers.
1.0,@FollowSavvy @FollowMandy have funnn!
1.0,@cottonandcloud Moooorning! Fancy a coffee?
1.0,"@lwcavallucci No... we didn't *like* it, we LOVED it!  The tone, the story, the chemistry between the actors/characters, all was perfect."
0.0,@heatxsink SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM - never freu you zu frï¿½h
0.0,Missing the shotgun match because I was guilted into going to the store with the wife.
1.0,Off to the banks to get this thing rolling! Hooray for days off!
0.0,Chilliin
1.0,"@SubClub I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would've just come over lol"
0.0,is not having a good day... I havent had a good week forreal!!
1.0,@TheFifthSister So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me
0.0,ready for the weekend and sad that I have to be at the office again tomorrow morning
1.0,Reminising on such a wonderful day yesterday with my family and my love.  Nothing like shooting some basketball with the men in my life
0.0,@puppaz that really sucks I feel bad for you at least I woke up at eight.
1.0,Bit of soul time 4 this mama  will visialize next living environent. Speak soon.
0.0,"@RyanDownie no problem dude - get better soon, I have a cold as well  bleh!"
1.0,happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!
1.0,"@CirqueLasVegas 2nd ticket has to be for the same show, though, right?  No good for a solo traveler to Vegas."
1.0,@primaveron I need them  It would've made my picture so much cooler. Mine are bottle green. Eeyea-thooo!
0.0,Mentally exhausted.  A cuppa right now with almond biscotti would be really nice.
0.0,"Hernia is hurting way more than usual tonight, no way I'm able to go out!"
1.0,@marcooth GREAT!! i obviously should check twitter more often to know all the important stuff thats going on
1.0,cleaning day!
1.0,is really really ready!
1.0,@karinphillips it's because you're popular
0.0,"ohhhh, how sad...I didnï¿½t get it!"
0.0,Is going to sleep now
1.0,"She got it , ohh baby she got it.SINGAPORE I'm going to rock your city"
1.0,get my wii fit in couple of hours!
1.0,Haven't used twitter in awhile. BGT!! DRAWING!! SUMMER!! FINALS
0.0,How are YOU convinced that I have always wanted you? What signals did I give off...damn I think I just lost another friend
0.0,"@xombie yeah, NO. I already called to ask."
1.0,Anthony's pretty wicked too.
0.0,getting bored of walking up and down the stairs
1.0,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
0.0,"@ChrisSligh I am saddened to see you felt the need to comment about Clay. I know you don't care, but you lost one follower today."
1.0,Thank you for the advice   I'll work on that when Im not at work.
1.0,@David_Henrie hahaha. you make me laugh.
1.0,Good Morning Campers! I got LOTS of sleep last night! Thank you! Thank you Ash! Thank You!
1.0,@artistico The John Lennon poster. My inner fan girl is dancing with joy.
1.0,is off to work ... still &quot;recovering&quot; from an amazing and beautiful weekend. Have I mentioned how incredible my friends are??
1.0,"@RobPattinson_  I just want to tell you that you guys are amazing, thanks for Twilight. I can't wait until New Moon comes out. Melissa"
1.0,you are my apple and i wana take a bite
1.0,Looking forward to Sunday b/c the weather should be warm and sunny
1.0,loves the nice weather and 7:30 exams
0.0,bed. with stomach ache
0.0,"@JerryAZ most definately! They are having a hard time, cuz I'm so young &amp; never saw this, but I wrkd hard making cars &amp; now I'm disabled"
1.0,@nerdwriter we were close to trying all of them! SO YUMMY
0.0,Feeling pretty poo today
1.0,Ben I Love yahh babe &lt;333! i miss you hope to see u tomorrow  Mommy i love  you tomorrow happy mothers day! happy mother day to all moms!
1.0,woo exams nxt wk
1.0,@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?
1.0,feeling so great!
1.0,"@osocash  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn"
1.0,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
1.0,is cute
1.0,Still totally excited that my oldest friend @Spencesaur has twitter. I luff my Spencer! Even though he has rabies
0.0,I am watching &quot;28 Weeks Later.&quot; Not as good at Days.
1.0,is going to help lancey cook
1.0,Going to bed! Happy mother's day for every mom here!
1.0,Doesn't have to go to work tomorrow! Good times! Revision though
0.0,"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked"
1.0,@ThiagoAcquaviva You're such a sappy little fellow!  Thanks for all the well wishes. I'll need them. After today I have one more exam.
1.0,"Muffins: Muffins are delicious, Muffins are neat, I have no more muffins to eat."
0.0,"@niqa86 I miss you too, Mojokins! I go there, but not long enough to comment  Will do more this weekend!"
0.0,@hammett I wish I could have time for my xbox  project all tied
1.0,Good Morning Everyone
1.0,@jimmyfallon Hey Man Congratulations On The Graduation Man You'r World Wide Popular In Philippines
1.0,"I can't wait till it's Sunday, a new episode of Supernatural but then there are only 6 episodes left now"
0.0,"Sad I missed @tylerhwilliams going away party due to too much work, but I really am gonna miss that kid"
1.0,going to see star trek with my babe  im actually excited about this hah
0.0,131 miles away
1.0,"Watching Twilight again  !!! &lt;3 I'm watching the Audio Commentary, it's sooo funny ;)"
1.0,thanks kate too.  *kisses* Xoxo.
1.0,"@AnikoHeartsJon I am a little bit sick  (voice, nose and head). My brother has shared his microbes with me *sigh* See you later !"
1.0,"i love this girl @esmeeworld ,she rocks!"
0.0,@YSLaurenT me too
0.0,@James_Phelps I was sad yesterday..1 of the guys from my fave band quit the band  and they replaced him
1.0,"@cheekyxoxo  I love you, though!"
1.0,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol
0.0,is still sick  sigh
1.0,@MusicalChilly Thank you and u too lady!!!!
0.0,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow
1.0,Had some lovely sugar puffs and just been playing with my amazing dog jack
1.0,@QueenofSpain Good night Erin!  i wouldn't say that this is early or that you are old.
1.0,@sandraschubert This is true... Clean clothes is a VERY good thing!   Enjoy your day! Love your new avatar BTW!
0.0,@BeateVeronica I'm jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together
1.0,had the best weekend EVER  XXXXXXXXXXXXXXXXXXXXXX
1.0,@jeffpulver Done some book signings in Manchester. Nice people up there. Enjoy the week.
0.0,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal
1.0,A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow
1.0,Chicken beer and good company makes a good night...
1.0,"we can sail around the world, you and me baby..."
0.0,Damm it! I didn't get a pic of niamh with her 3D glasses on
1.0,@courtbolin i miss youuu and i wish i was dodging semis with you
1.0,"@stephanie_hall no  i was gutted when he wasn't. lmao. i think i'm obsessed with him, bahaha."
0.0,Bacon Fail at Gulb... lack of chef
0.0,Another boring meeting to attend
0.0,"@CarsXCollide: no, I fell and effed my arm up today and now I have to do back drive."
1.0,@shufflebite im gunna juhs so its another way to talk ta yu  &lt;3
0.0,@OGVENOE I can't die  I have a lunch date with rocio coming up plus some new shoes UGH!
1.0,"GoodMorning. My Father's going balistic, and I'd say more but I'd rather not get beat, so Have a Good Day, and please text me"
1.0,"@RealHughJackman You were absolutely amazing in the Wolverine  you're sooo beautiful !! you're also such an amazing person, i look up to u"
1.0,@dbvictoria love the necklace!  What a fun idea
1.0,@PerezRevenge Aww ya not showing off all us mums should be proud of ours kids and let everyone know it
1.0,about to drink a hot chocolate  yummy.
0.0,@Mad_Gab  We should bask in misery together
1.0,@ladyzae WOW.How sweet!
1.0,I love my Mom. Yo Amo a mi Mama. ? ? ? Thank you mommy... Ti amo con tutto il mio cuore.  Happy Mother's Day
1.0,@petitesuitecb Thanks my girl. True BFF!
1.0,mOod. was way too much fun. lol..  I lOve to dance TEchno !!! &lt;3 ... life.lOve.stress &amp;&amp;. set backs &lt;3 gnite
1.0,Good morning world!  haha had fun at the movies last night ;D and school now... Hmm new shoes make it better  http://tinyurl.com/dfggwj
1.0,@mrskutcher Happy Mother's Day!!
1.0,"BBQ's gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work"
0.0,"excited to see &quot;UP&quot; for Logan's Birthday in 2 weeks. Sad he wont have a party bc he doesn't know any kids, tho."
0.0,"@TheStoryStarts nothing aimed at you, just joining in...sorry"
1.0,watching americas next top model yah haha
0.0,"@rawr_333 Yeah.    I couldn't call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work."
1.0,happy mothers day to all the mommies!
0.0,"@RichardMadeley Oh, final msg - Why didn't you review my boardgame Bookchaseï¿½ when you were on telly? We didn't even get a nice letter.."
0.0,"my friends are in San Pablo right now... they'll be drinking, laughing and swimming... and iim here....  huhuhu"
1.0,About to go to sleep. Fun
1.0,making margaritas and about to watch Milk. Good times
1.0,@helloheartbreak Thanks bb.
1.0,@Laryllan not really ;D nice pic . @lenaaileen no but could u imagine those 2? ... i thought so
1.0,yeah .... just bought tickets for Pearl Jam in August
1.0,http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?
1.0,@MusikFareak i'm doing awesome! Rachel N had a bday party today  it was fun. Btw have you seen  Sam's prom pix? They're GORGEOUS!
1.0,"Limo Rides into the City for Dinner, Cruises on the Harbour, Makeovers &amp; Foot/Back Massages *yay* .. hope the fellas can get some of that"
1.0,"rt @bact #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together"
1.0,@MrMarketingMan Thanks for the movie review!
0.0,@frazzel It wouldn't let me download it cos it said I'm the UK. I had a little cry.
0.0,"Grabbing a snack and a drink at chili's, but the power just went out. Before I got my food!"
1.0,@mirnygirly If it doesn't work out drop me a line. I would love to talk with you more about this
1.0,@DemiLSupporter i LOVE your hat! so cool. that looks like it was a fun day.  and i love that you used the word &quot;crikey&quot; just now!!
0.0,"@itstrizunigs actually, the web works fine. tweetdeck seems to be the culprit  sadness! it's done this at two diff. locations"
1.0,a night alone with my piano...and a pro tools session... ill take that ANYTIME.
0.0,she's gone   I miss my kay way already
1.0,@MetroplexBaby: thx for the follow!
1.0,@ddlovato Pleaseee Give Me A Shoutout  Love Georgia (UK)
1.0,wheelchair fitting today for mall buzzing &amp; Home Depot. &quot;Homebound&quot; just got REAL old  Goal: taxi yellow or electric RED!
0.0,@JBOO46 when he's there. he wasn't there today. sadness!
1.0,Another HD - my lecturer was gob smacked by how good our presentation was
1.0,"having a great time on vacation, sure as heck don't want to go to work on tues."
0.0,@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers
1.0,@cityslipper wellll...... only 2 that will feed me   the others were mainly shade loving native wildflowers.
0.0,Darn these allergies! I don't like this time of year because of this! I never used to have this problem either
1.0,@LILJIZZEL hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
1.0,Love ice cream... Love cake... Cookies and cream ice cream cake tops them both
1.0,"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over"
1.0,Happy Mother's Day x3 ..Mum? I love you
1.0,@bluecrystaldude happy attending kenduri.. eat those yummy stuffs on my behalf ya.
1.0,"@pjhoody &quot;It's your birthday, so I know you wanna riiidddddeeee out!&quot; Have fun in the club"
1.0,@kellydollyrot aww... my mom will appreciate it   Much the same to your familias! When do you leave for tour?
1.0,@OfficialBabyV : yes she got all lovey with him&amp;he returned the love&amp;1thing led2 another&amp;  also @BrittanyASnow wants2 know y ur mad at her
0.0,"Nooo! I'm ill  Must Have Paracetamol! Nice weather today, though."
1.0,"My frist post... Off to find a new car for my parents, exciting!"
0.0,It's so sad  http://bit.ly/b8jTH  I love Kelly! &lt;3
0.0,Wish I could be heading to LA for E3.  *le sigh* Maybe someday.
0.0,@dumbblondy too bad - u can always change ur profile pic again
1.0,finally packed...thinking its time for some sleep! Ready for Chicago!
0.0,dreading work tomorrow wish I had one more day off
0.0,Neil just picked me up for the show. My tailights out  cause of heartless hit and run.
1.0,Ah. Bank holiday morning...reading Elle in bed and getting excited for a roast dinner in Sheering later
0.0,Hey guys I'm back from work.. It was kinda horrible
1.0,happy mother's day
1.0,@darrynstorm hey hey..i'm only finishing on the 10th of june
1.0,Good morning everyone
0.0,@DavidArchie I listening Your album on youtube. So awesome. But i can't buy it
0.0,"im just dreamin out loud, i cant have you for mine and i know it"
0.0,"@tahitianmom that truely is sad news to hear  we are all created equal, so sad to know our neighbors are such prejudice people"
0.0,Awww sunthings wrong w/ my ubertwitter last nite.
1.0,"I'm so excited for Mothers Day!  This has been a big year for me &amp; Olivia, and she's finally old enough to be excited &amp; understand!"
0.0,@1capplegate still sad about Samantha Who?
1.0,is spending time with her mommy later today!
1.0,The Blowout ended
1.0,@OakMonster I hear ya.
1.0,@Lizzs_Lockeroom Maybe   But you start to really like a team after living 12 years in the city.  Was there for 2 Cups.  Awesome!
0.0,@flyyKiDDangel lmao I need a shopping partner today.
1.0,"@DavidArchie  AWOOOOGAHHHHHH!!!! heheee hope you get some decently priced breakfast real quick, David"
0.0,@LadyDutchess awww  i mish u too ladie whats been good?
0.0,@asombroso bahahaha. I love Gabriel - absolutely fucking hilarious!!!
0.0,damn i missed @xsparkage's blogtv  i hope it was funsies?
1.0,haha i just watch a funny ass video on youtube  made my day
1.0,@vbnavarro Love that song! Happy Monday
0.0,is watching &quot;Sicko&quot; and is utterly digusted with this country...
1.0,Just got $200 of my Macbook
0.0,"Trip to DC next week canceled.  So, no Artomatic or beer with @genehack."
0.0,@citygirllife I'm so ready for the weekend. Did you see all the flash flood warnings for around here?
1.0,I just wanna be happy
1.0,N now the end to another wise great nite! Excuse me while I dream a little dream
1.0,"Finishing this giraffe, then getting some sleep. Super excited about tomorrow!"
0.0,"@lulion07 i'm praying for you. Sorry to hear about your bro, man"
0.0,thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet!
0.0,Happy Sammy is going 2 here 2morrow!! But unfortunatly I'm not gone be able 2 go 2 the club he performing @
1.0,"alright, so day was going well, but got home, and all my potato salad was gone"
0.0,@anz_rocks19  i have to break the twitterparty... im off home soon
0.0,"@ronenk @jewlicious Guys, nothing is free in life. Where is my shidduch money?"
1.0,@tom_conrad you take such good photos.
1.0,Finally was blessed to see the MOON
